wwwsild1 26672     1  1 01:09 ?        00:03:45 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-17/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM4/tra/DomainA1_D1/application/ISS_DMS_DATA3_INFO/ISS_DMS_DATA3_INFO-ISS_DMS_DATA3_INFO.tra --innerProcess
wwwsild1 26674     1  0 01:09 ?        00:02:20 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-17/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM4/tra/DomainA1_D1/application/ISS_MMD_QCC_AustraliaPublisher/ISS_MMD_QCC_AustraliaPublisher-AustraliaStarter.tra --innerProcess
wwwsild1 26678     1  0 01:09 ?        00:02:10 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-17/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM4/tra/DomainA1_D1/application/ISS_MMD_QCC_BrazilPublisher/ISS_MMD_QCC_BrazilPublisher-BrazilStarter.tra --innerProcess
wwwsild1 26680     1  0 01:09 ?        00:02:21 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-17/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM4/tra/DomainA1_D1/application/ISS_MMD_QCC_ClinicalWebFormPublisher/ISS_MMD_QCC_ClinicalWebFormPublisher-WebformCliPQCStarter.tra --innerProcess
wwwsild1 26681     1  0 01:09 ?        00:01:04 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-17/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM4/tra/DomainA1_D1/application/ISS_MMD_QCC_PQCWebFormPublisher/ISS_MMD_QCC_PQCWebFormPublisher-WebformPQCStarter.tra --innerProcess
wwwsild1 26682     1  0 01:09 ?        00:02:05 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-17/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM4/tra/DomainA1_D1/application/ISS_MMD_QCC_ArgusPublisher-1/ISS_MMD_QCC_ArgusPublisher-1-ArgusStarter.tra --innerProcess
wwwsild1 26683     1  0 01:09 ?        00:02:09 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-17/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM4/tra/DomainA1_D1/application/ISS_MMD_QCC_EPWebFormSubscriber/ISS_MMD_QCC_EPWebFormSubscriber-ExternalPartnerStarter.tra --innerProcess
wwwsild1 26684     1  0 01:09 ?        00:02:06 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-17/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM4/tra/DomainA1_D1/application/ISS_MMD_QCC_PRSubscriber/ISS_MMD_QCC_PRSubscriber-CreatePRStarter.tra --innerProcess
wwwsild1 26685     1  0 01:09 ?        00:02:14 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-17/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM4/tra/DomainA1_D1/application/ISS_MMD_QCC_EPWebFormPublisher/ISS_MMD_QCC_EPWebFormPublisher-WebformEPStarter.tra --innerProcess
wwwsild1 26686     1  0 01:09 ?        00:02:10 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-17/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM4/tra/DomainA1_D1/application/ISS_MMD_QCC_IRMSPublisher/ISS_MMD_QCC_IRMSPublisher-IRMSStarter.tra --innerProcess
wwwsild1 26691     1  0 01:09 ?        00:02:17 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-17/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM4/tra/DomainA1_D1/application/ISS_MMD_QCC_USMNSC_CLOUDPublisher/ISS_MMD_QCC_USMNSC_CLOUDPublisher-Process_Archive.tra --innerProcess
wwwsild1 26692     1  0 01:09 ?        00:02:31 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-17/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM4/tra/DomainA1_D1/application/ISS_CVENT_INQUISIUM_Syncup-1/ISS_CVENT_INQUISIUM_Syncup-1-InquisiumImport.tra --innerProcess
wwwsild1 26699     1  0 01:09 ?        00:02:10 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-17/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM4/tra/DomainA1_D1/application/ISS_MMD_QCC_USMNSCPublisher/ISS_MMD_QCC_USMNSCPublisher-MNSCStarter.tra --innerProcess
wwwsild1 26797     1  0 01:09 ?        00:01:50 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-7/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD2/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D2_BWTLM1/tra/DomainA1_D1/application/ISS_Deployment_Automation_Test_Repository/ISS_Deployment_Automation_Test_Repository-ProcessArchiveDepAuto-1.tra --innerProcess
wwwsild1 26803     1  0 01:09 ?        00:01:29 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-7/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD2/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D2_BWTLM1/tra/DomainA1_D1/application/wsdemo2-1/wsdemo2-1-ProcessArchive.tra --innerProcess
wwwsild1 26807     1  0 01:09 ?        00:02:08 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-7/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD2/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D2_BWTLM1/tra/DomainA1_D1/application/Test1/Test1-Process_Archive.tra --innerProcess
wwwsild1 26809     1  0 01:09 ?        00:01:28 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-7/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD2/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D2_BWTLM1/tra/DomainA1_D1/application/wsdemo2/wsdemo2-ProcessArchive.tra --innerProcess
wwwsild1 27026     1  0 01:09 ?        00:02:24 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-17/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM4/tra/DomainA1_D1/application/ISS_Common_DeliveryReporting_Service/ISS_Common_DeliveryReporting_Service-DeliveryAndReportingServiceLB.tra --innerProcess
wwwsild1 27037     1  0 01:09 ?        00:02:38 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-17/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM4/tra/DomainA1_D1/application/ISS_COMMON_RoutingService_ClassB/ISS_COMMON_RoutingService_ClassB-RoutingService.tra --innerProcess
wwwsild1 27119     1  0 01:09 ?        00:02:01 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-17/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM4/tra/DomainA1_D1/application/ADI_MRL_SAMIDService_Inbound-1/ADI_MRL_SAMIDService_Inbound-1-ADI_MRL_SAMIDService_Inbound.tra --innerProcess
wwwsild1 27536     1  1 01:09 ?        00:03:04 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-13/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM2/tra/DomainA1_D1/application/ISS_BDS_SesameService/ISS_BDS_SesameService-BDSProcessArchive.tra --innerProcess
wwwsild1 27695     1  0 01:09 ?        00:01:41 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-13/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM2/tra/DomainA1_D1/application/CDBSubscriber/CDBSubscriber-Process_Archive.tra --innerProcess
wwwsild1 27696     1  0 01:09 ?        00:02:26 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-13/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM2/tra/DomainA1_D1/application/ISS_GSDD_GDAM_TIB_PUB_SyncDigitalAssets/ISS_GSDD_GDAM_TIB_PUB_SyncDigitalAssets-ISS_GSDD_GDAM_TIB_PUB_SyncDigitalAssets.tra --innerProcess
wwwsild1 27773     1  0 01:09 ?        00:02:19 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-13/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM2/tra/DomainA1_D1/application/ISS_GSDD_TIB_Tlbx_SUB_SyncDigitalAssets/ISS_GSDD_TIB_Tlbx_SUB_SyncDigitalAssets-ISS_GSDD_TIB_Tlbx_SUB_SyncDigitalAssets.tra --innerProcess
wwwsild1 27778     1  0 01:09 ?        00:02:06 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-11/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM1/tra/DomainA1_D1/application/ISS_GCMUpdate_Service/ISS_GCMUpdate_Service-ISS_GCMUpdate_Service.tra --innerProcess
wwwsild1 27867     1  1 01:09 ?        00:03:03 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-13/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM2/tra/DomainA1_D1/application/ISS_Privacy_Policy/ISS_Privacy_Policy-ISS_Privacy_Policy.tra --innerProcess
wwwsild1 27868     1  0 01:09 ?        00:01:39 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-7/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD2/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D2_BWTLM1/tra/DomainA1_D1/application/ISS_Liaison_EventGenerator/ISS_Liaison_EventGenerator-ISS_Liaison_EventGenerator.tra --innerProcess
wwwsild1 27873     1  0 01:09 ?        00:01:32 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-7/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD2/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D2_BWTLM1/tra/DomainA1_D1/application/ISS_COMMON_RoutingService_ClassA/ISS_COMMON_RoutingService_ClassA-RoutingService.tra --innerProcess
wwwsild1 27891     1  0 01:09 ?        00:02:14 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-13/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM2/tra/DomainA1_D1/application/CPMReqResp/CPMReqResp-CPMReqRespQueueReceiversProcessArchive.tra --innerProcess
wwwsild1 27959     1  0 01:09 ?        00:02:30 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-13/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM2/tra/DomainA1_D1/application/ISS_NMIP_RRIntegration/ISS_NMIP_RRIntegration-ISS_NMIP_RRIntegration.tra --innerProcess
wwwsild1 27960     1  0 01:09 ?        00:02:01 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-13/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM2/tra/DomainA1_D1/application/ISS_GSMPL_PedagogueIntegration/ISS_GSMPL_PedagogueIntegration-GSMPL_ProcessArchive.tra --innerProcess
wwwsild1 27962     1  0 01:09 ?        00:02:05 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-13/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM2/tra/DomainA1_D1/application/CPMEmailBounceback/CPMEmailBounceback-Process_Archive.tra --innerProcess
wwwsild1 27963     1  1 01:09 ?        00:02:56 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-13/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM2/tra/DomainA1_D1/application/EventRouterService/EventRouterService-Process_Archive.tra --innerProcess
wwwsild1 27964     1  0 01:09 ?        00:02:28 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-13/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM2/tra/DomainA1_D1/application/CDBServices/CDBServices-CDBServices_Process_Archive.tra --innerProcess
wwwsild1 27965     1  0 01:09 ?        00:02:30 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-13/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM2/tra/DomainA1_D1/application/CustDataReqResp/CustDataReqResp-CustDataReqRespProcessArchive.tra --innerProcess
wwwsild1 27967     1  0 01:09 ?        00:01:51 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-13/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM2/tra/DomainA1_D1/application/PublishRedemptionDataService/PublishRedemptionDataService-Process_Archive.tra --innerProcess
wwwsild1 27968     1  0 01:09 ?        00:02:05 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-13/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM2/tra/DomainA1_D1/application/ServiceObjectMaint/ServiceObjectMaint-Process_Archive.tra --innerProcess
wwwsild1 27969     1  0 01:09 ?        00:02:33 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-13/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM2/tra/DomainA1_D1/application/CPMReqResp-1/CPMReqResp-1-CPMReqRespQueueReceiversProcessArchive.tra --innerProcess
wwwsild1 27971     1  1 01:09 ?        00:02:39 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-13/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM2/tra/DomainA1_D1/application/CPMReqResp-1/CPMReqResp-1-CPMReqRespProcessArchive.tra --innerProcess
wwwsild1 28010     1  0 01:09 ?        00:02:07 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-13/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM2/tra/DomainA1_D1/application/CPMPubSubIntegration/CPMPubSubIntegration-Process_Archive.tra --innerProcess
wwwsild1 28014     1  0 01:09 ?        00:01:46 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-13/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM2/tra/DomainA1_D1/application/CPMAddUpdateService/CPMAddUpdateService-Process_Archive.tra --innerProcess
wwwsild1 28015     1  1 01:09 ?        00:03:15 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-13/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM2/tra/DomainA1_D1/application/RAMPService/RAMPService-ProcessArchiveRAMPService.tra --innerProcess
wwwsild1 28032     1  0 01:09 ?        00:02:18 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-13/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM2/tra/DomainA1_D1/application/LDIS/LDIS-LDISProcessArchive.tra --innerProcess
wwwsild1 28033     1  0 01:09 ?        00:01:53 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-13/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM2/tra/DomainA1_D1/application/EventRouterService-9/EventRouterService-9-ERSProcessArchive.tra --innerProcess
wwwsild1 28034     1  1 01:09 ?        00:02:42 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-13/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM2/tra/DomainA1_D1/application/ISS_GPIR-FACTS_Integration/ISS_GPIR-FACTS_Integration-ISS_GPIR-FACTS_Integration.tra --innerProcess
wwwsild1 28046     1  0 01:09 ?        00:01:44 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-13/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM2/tra/DomainA1_D1/application/TransactionReportingService/TransactionReportingService-Process_Archive.tra --innerProcess
wwwsild1 28047     1  0 01:09 ?        00:02:16 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-13/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM2/tra/DomainA1_D1/application/iMEDCoPMaxAll/iMEDCoPMaxAll-iMEDCoPMaxAll_ProcessArchive.tra --innerProcess
wwwsild1 28052     1  1 01:09 ?        00:03:15 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-13/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM2/tra/DomainA1_D1/application/ISS_Ticket_Exchange/ISS_Ticket_Exchange-ISS_Ticket_Exchange.tra --innerProcess
wwwsild1 28054     1  0 01:09 ?        00:01:42 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-13/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM2/tra/DomainA1_D1/application/SAMPLEVOUCHERORDERSTATUSFROMPSI/SAMPLEVOUCHERORDERSTATUSFROMPSI-Process_Archive.tra --innerProcess
wwwsild1 28055     1  0 01:09 ?        00:02:28 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-13/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM2/tra/DomainA1_D1/application/SAMPLEVOUCHERORDERFULFILLMENTTOPSI/SAMPLEVOUCHERORDERFULFILLMENTTOPSI-Process_Archive.tra --innerProcess
wwwsild1 28060     1  0 01:09 ?        00:01:42 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-11/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM1/tra/DomainA1_D1/application/ZInventoryAdjustmentJdeInboundService/ZInventoryAdjustmentJdeInboundService-ZInventoryAdjustmentJdeInboundService.tra --innerProcess
wwwsild1 28061     1  0 01:09 ?        00:01:52 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-11/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM1/tra/DomainA1_D1/application/ZInventoryReconciliationJdeInboundService/ZInventoryReconciliationJdeInboundService-ZInventoryReconciliationJdeInboundService.tra --innerProcess
wwwsild1 28067     1  0 01:09 ?        00:01:55 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-13/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM2/tra/DomainA1_D1/application/AddressNameCleanser/AddressNameCleanser-Process_Archive.tra --innerProcess
wwwsild1 28069     1  0 01:09 ?        00:01:42 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-11/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM1/tra/DomainA1_D1/application/ZAdvancedShipmentNotificationInboundService/ZAdvancedShipmentNotificationInboundService-ZAdvancedShipmentNotificationInboundService.tra --innerProcess
wwwsild1 28071     1  0 01:09 ?        00:01:54 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-11/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM1/tra/DomainA1_D1/application/ZItemMasterJdeOutboundService/ZItemMasterJdeOutboundService-ZItemMasterJdeOutboundService.tra --innerProcess
wwwsild1 28072     1  0 01:09 ?        00:01:51 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-11/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM1/tra/DomainA1_D1/application/ZPurchaseOrderJdeInboundService/ZPurchaseOrderJdeInboundService-ZPurchaseOrderJdeInboundService.tra --innerProcess
wwwsild1 28076     1  0 01:09 ?        00:02:27 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-11/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM1/tra/DomainA1_D1/application/OriginalShipOrderJDEService/OriginalShipOrderJDEService-OriginalShipOrderJDE.tra --innerProcess
wwwsild1 28077     1  0 01:09 ?        00:02:17 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-11/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM1/tra/DomainA1_D1/application/CustomerJDE/CustomerJDE-CustomerJDEService.tra --innerProcess
wwwsild1 28078     1  0 01:09 ?        00:01:48 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-11/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM1/tra/DomainA1_D1/application/ZPurchaseOrderJdeOutboundService/ZPurchaseOrderJdeOutboundService-ZPurchaseOrderJdeOutboundService.tra --innerProcess
wwwsild1 28079     1  0 01:09 ?        00:01:56 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-11/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM1/tra/DomainA1_D1/application/UpdatedShipOrderJDEService/UpdatedShipOrderJDEService-UpdatedShipOrderJDE.tra --innerProcess
wwwsild1 28080     1  0 01:09 ?        00:02:08 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-11/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM1/tra/DomainA1_D1/application/ShipOrderWmsInboundService/ShipOrderWmsInboundService-ShipOrderWmsInboundService.tra --innerProcess
wwwsild1 28081     1  0 01:09 ?        00:01:52 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-11/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM1/tra/DomainA1_D1/application/JdeItemMasterService/JdeItemMasterService-JdeItemMasterProcessArchive.tra --innerProcess
wwwsild1 28082     1  0 01:09 ?        00:01:44 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-11/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM1/tra/DomainA1_D1/application/CDASIncrementalPatientDataPubSrv/CDASIncrementalPatientDataPubSrv-CDASIncrementalPatientDataPubSrv.tra --innerProcess
wwwsild1 28084     1  1 01:09 ?        00:03:20 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-11/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM1/tra/DomainA1_D1/application/ISS_MRL_SWMS-2/ISS_MRL_SWMS-2-Process_Archive.tra --innerProcess
wwwsild1 28085     1  0 01:09 ?        00:02:02 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-11/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM1/tra/DomainA1_D1/application/ISS_TicketExchange_Horizon/ISS_TicketExchange_Horizon-ISS_TicketExchange_Horizon.tra --innerProcess
wwwsild1 28088     1  0 01:09 ?        00:01:47 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-11/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM1/tra/DomainA1_D1/application/GCIPExternalSOURCE/GCIPExternalSOURCE-Process_Archive.tra --innerProcess
wwwsild1 28089     1  0 01:09 ?        00:01:45 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-11/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM1/tra/DomainA1_D1/application/IncrementalPatientDataPub/IncrementalPatientDataPub-IncrementalPatientDataPubProcArchive-FT.tra --innerProcess
wwwsild1 28090     1  0 01:09 ?        00:02:06 /opt/tibco/DEV/Silver/DSEngine/work/lctcsd1090-11/tibco/bw/5.13/bin/bwengine --pid --run --propFile /tibcoD3/data001/local/shareddrive/DEV/Domain_Data/DomainA1_D1/D3_BWTLM1/tra/DomainA1_D1/application/SILC/SILC-SILC.tra --innerProcess
